"username","xp","time_played","kills","deaths","kill_streak","targets_destroyed","vehicles_destroyed","soldiers_healed","team_kills","distance_moved","shots_fired","throwables_thrown"
"FHDDG",233960,13223,34677,2620,283,329,99,391,594,1282400,675714,1623
"MINISHEEP",233817,16559,40394,5392,182,438,431,63,574,1910400,756184,5714
"MR. SKELLINGTON",232637,12298,32193,5336,221,493,469,119,626,918400,472961,2970
"NITCH",232428,9375,26215,2575,465,345,344,103,612,748900,324041,2545
"TINGTINGTHS",231530,11330,44796,8389,139,210,358,91,404,936800,997830,4752
"MR KAPUT",229696,19251,28273,6642,262,411,314,56,1429,872400,427916,2581
"TAMA WA NEKO DA!",229319,5090,25656,79,777,157,155,181,185,373600,149686,497
"LIMA",228795,8464,26345,689,411,314,50,100,224,828700,448042,785
"POIDACHI",226244,2931,14467,63,631,178,60,112,107,199700,53786,348
"EINSZWEIDREI",226112,9107,22025,3306,207,270,180,56,377,695100,428131,1405
"TURBOMART",226047,8939,35578,2791,638,224,251,55,370,696600,311352,2192
"DAKKAMANCER",225730,4706,24301,1029,193,405,242,356,381,531500,421193,5012
"[JIMMY]",225640,14200,39056,2201,228,181,225,287,493,1033000,703157,3200
"WOLVERAS",225271,11135,30589,3646,368,334,262,74,567,831900,261020,1319
"ITSLOVE",224085,14975,35062,3290,510,359,283,252,870,1082800,612868,2253
"D3VILRUL3R",223914,13256,25977,2852,311,448,433,220,1120,894300,376138,2118
"STATUTORY APE",223322,12082,26608,1055,1220,374,476,172,784,771000,214242,2126
"MRCZKA",221771,19065,37694,1342,231,543,534,262,1089,1929100,625247,3764
"AKAKIY",221586,20304,50157,12863,120,735,277,116,730,1849800,1256109,2741
"PLASTICHEART",221557,17496,42101,3213,243,419,397,309,386,1357900,764664,2874
"WAFFARU",221235,6250,18492,1391,347,508,377,170,750,578900,216529,1589
"LITTLE SCHEMER",219465,10038,27295,675,487,349,411,210,447,768400,222617,1458
"TECH9",219252,21216,28140,4059,250,301,246,406,664,1672200,546095,2709
"RATCALLER",218811,9133,26660,2334,345,583,513,36,625,754800,394381,2905
"EAKING",218362,7132,26463,750,465,563,410,125,850,610300,171901,3317
"TURKEYSANDWICH6",217198,15079,33789,4880,256,699,451,95,2237,1210500,541377,2159
"INC",216184,13606,43065,7678,150,287,320,391,899,1392500,734209,6319
"PG.AIRSTRIKE",215790,27283,45642,9921,194,353,326,333,590,2097500,394495,8978
"MANPOWER",215652,17874,28613,3446,658,1037,287,33,893,1304800,491672,3882
"MTCNEKO",215287,14532,23054,2466,180,332,248,78,1029,784200,319296,1378
"IRONFOREST",214617,8944,23452,2286,181,422,308,96,1003,743200,447518,3313
"YOLOSWAG",211475,15940,37016,4637,254,302,206,306,692,1333100,593043,2028
"YIVI",211236,11702,44777,4465,179,31,40,254,98,773700,815333,1148
"AKRYDER2",210930,22552,29868,6502,222,551,337,19,1451,1541100,1090482,3012
"GRIFFIN",210298,10226,30048,2478,246,295,420,98,392,773200,502006,3336
"CHARNOBYL",210293,12222,30720,1052,332,380,396,154,604,966900,759227,1832
"MANNY GOLDSTEIN",209919,10167,17980,703,521,274,241,87,461,535500,232960,2745
"YUHAISHEN",209713,16876,33527,6341,160,351,211,255,1230,1646900,702689,2153
"TONYMOLY",209247,10960,23140,1649,339,291,162,59,614,697400,207594,1074
"OSTIN",209037,19383,36037,9261,294,861,796,66,1381,2051699,410423,6328
"XAOC",208955,11447,34585,985,728,423,288,92,752,825600,389353,1708
"BOTFELLAS",207112,14702,43373,6636,320,253,476,203,405,1548700,890866,6467
"KAWAII DESU CHAN",206600,13699,20492,2449,160,399,223,291,803,1146700,508894,898
"NONE ",205887,6323,24927,342,775,320,231,110,356,495300,188466,851
"GILLS",205061,12201,32753,4743,286,316,217,124,527,972900,540222,1060
"SOUPMCTAVISH",203966,14553,31185,2962,204,407,221,74,807,1116900,537401,2217
"LUBI",203508,12209,30834,7865,189,315,244,178,760,1225300,363999,5440
"MAKEP",203470,11551,36109,4900,177,376,488,69,1098,1105900,632446,8103
"SYAVA",203137,12990,42950,5860,279,246,258,14,584,1024700,594402,5269
"TIMROD",202616,11101,34571,2174,199,197,165,241,267,719200,526945,1084
"MINAMOTO",201639,13045,31897,3319,902,629,441,75,1408,790200,449340,3079
"KJETILZINHO",201356,4649,17291,1699,380,176,96,47,102,348000,132048,404
"SOLOMONCHI",200528,8940,27394,1560,366,564,277,88,792,799600,361616,2467
"KOLONEL.PLAZZMA",199975,10942,30233,1809,347,420,301,47,783,755600,224210,1118
"STRUKTO",199306,17284,38992,3051,186,279,483,187,848,1000100,564759,4355
"MR. CHAMELEON",199215,22083,32128,6629,1337,506,219,97,1883,1666900,951169,2482
"MR.YOYO",199031,13503,40915,9648,214,353,351,75,795,1305700,753634,8022
"FIFTHELEMENT",198213,9203,27375,3854,269,361,235,31,461,731800,318194,1793
"MISTR1ADAM",198049,5119,17374,981,263,266,198,85,458,393700,271797,1345
"GNRUAN",197782,19048,8819,873,193,187,136,332,837,740600,232466,1053
"FONEBOOK",197565,14590,25748,5431,205,404,401,73,566,1022800,336063,1488
"CAPTAIN NEL",197064,18197,33358,4269,259,269,309,308,751,1313500,618167,2064
"GLOCK17",196496,16494,41092,5905,188,434,448,159,770,1135000,539055,9016
"KILROY (7KB/S)",195214,12659,35978,1064,777,200,304,281,206,803900,373441,1134
"ZZZ1",195204,13159,36072,3631,236,226,147,121,408,1392100,568358,2594
"UMA",194000,11098,34945,4286,265,277,356,154,501,1077100,644676,4332
"MR.BANE",193646,12410,35848,5861,401,317,240,93,772,1028800,590918,3318
"SELECUS33",189454,8555,22874,1635,336,341,140,39,361,629200,278237,1180
"THE SWEDE",188457,7187,17887,2164,351,123,51,49,316,494800,229682,1017
"MINOR SETBACK",188111,14318,36961,265,1642,198,215,426,362,920700,599510,1099
"THEFORESTWOLF",187082,6411,19501,1964,285,219,138,66,275,585300,307980,2758
"Ã¥ÂÂ»Ã§ÂÂÃ¥ÂÂµ",186349,5574,14426,158,604,219,152,180,629,281700,113997,768
"HEIVIA",185707,18573,28311,4697,218,782,332,90,436,1987800,524045,2485
"UNKNOWNERROR",185619,19469,31640,5137,235,718,419,99,2122,1870600,837809,7050
"MOSTEVIL",185264,8616,27229,712,237,300,485,142,338,828500,445878,3294
"DISCOPUNKT",183801,8122,28065,4480,147,304,371,56,522,780000,653219,5056
"KUSOSAMURAI",183641,6399,17772,2217,184,294,224,24,416,519200,225355,2349
"KOUNTTER KYÃSTI",183264,8054,18451,953,1569,146,84,21,176,391000,79468,375
"STYLE.LING",183255,8977,31115,3611,154,431,344,139,723,878500,314383,3751
"DERPEW",182956,11947,26070,3563,467,334,226,111,444,984700,668147,1594
"TIANYA",182939,9362,36157,389,889,207,219,125,796,614900,115878,780
"REDENTIUM",182858,15804,35626,7229,188,304,481,78,878,1607500,487475,3670
"AZAZA",182665,11139,29831,2880,242,373,259,30,542,715900,496011,1715
"#BEE",182485,6457,15741,2601,290,276,288,28,792,478800,284768,2064
"E-77",181573,18506,34018,7036,125,296,368,88,944,1807000,832112,7965
"SCHOTTKY",180840,8652,34015,2559,365,222,127,58,402,670900,404865,1231
"INFRARED",180765,11084,30811,5068,186,364,395,221,627,1006000,641436,3487
"SZCHEH",180615,9123,37122,7123,150,139,319,53,401,817200,794405,6656
"RAVVS",178872,4338,15035,456,540,336,148,53,369,401900,153964,603
"CCFIDE",178219,6905,28443,600,446,219,286,186,531,553400,352403,2300
"MAGONUS",178139,11775,26421,1720,494,627,481,85,505,729100,261628,2423
"NIBBLEWERFER",177698,8776,18032,1707,451,230,155,66,264,678000,157451,2891
"DMCN.S.R",177487,11796,25687,3589,147,663,433,19,251,1293400,265221,1677
"HAMSOLO",177442,14115,20598,4640,153,558,295,7,1651,729100,577873,2069
"LORD ATTILA",177132,12863,29051,2946,277,363,300,213,672,966500,424626,2396
"MR. GOLGO 13",176906,23241,17052,4267,320,322,131,81,957,841500,398947,1895
"CRAZY  BOY",176337,19874,25475,7290,203,954,530,85,2175,1936100,447142,4236
"OUIUEY",175020,11840,31004,3668,267,328,529,90,759,1085400,337458,4162
"SKATE",174403,2842,17408,47,755,190,159,64,257,239400,114163,241
"GRIEVOUS",174144,11512,30282,2460,164,182,160,126,499,874900,703632,1680
"JOTUNN",172538,9915,27931,1105,344,202,149,32,830,643400,377799,1727
"CPT. OLDDIRTZ",172104,14728,38120,7082,111,172,304,151,513,1289300,1138774,3793
"DMITRY",171916,6513,15130,2097,258,214,175,36,380,321500,227355,1970
"SRS SCIENTIST",171899,3376,11478,1225,349,160,51,42,53,333900,183488,377
"WISCONSIN ",171806,7611,15496,4106,191,338,247,38,938,630000,183963,2798
"9641",171264,13858,26568,5846,130,122,104,233,840,828000,540078,1190
"PARTYMASTER",170569,7319,23847,2661,253,172,156,18,208,457600,449912,1100
"CPT. TYPHUS",169471,10681,22780,2073,403,466,235,121,610,865600,290844,2519
"MEGAPUDI",168642,13880,33243,3677,280,210,342,389,513,1120200,507653,2634
"SIVISTOJKO",168084,12789,30882,979,353,300,242,76,687,1027800,746120,1249
"Y-CRAD FORTUNA",167492,15918,34325,8698,132,326,335,146,938,1826300,460631,2872
"ORANGECAKE",167400,12824,24623,3249,248,418,556,172,842,776700,433628,5948
"SCHEILL CHAKFORD",166915,11143,33610,1299,381,684,549,116,604,1157500,350796,4186
"MIGHTY T",166396,10668,26618,5272,311,254,286,151,485,810100,472312,2698
"EPOCDOTFR",166189,9297,31570,3404,174,445,503,28,556,679100,355985,2644
"TETRAFOX",165764,4747,13948,707,285,303,289,35,290,453000,145207,1194
"SAM THE GUNMAN",165404,14046,14109,946,176,399,245,86,594,830800,172588,3825
"STAXX",164778,8309,26014,1747,419,388,223,126,296,692700,421552,2288
"REDLAX",164747,14563,22485,3518,132,530,246,349,497,1171400,403149,2348
"PIG001",164582,12145,21733,4010,705,557,250,22,814,743500,206877,1668
"WO HAO PANG",164299,8410,27078,2108,253,231,187,81,452,799800,261824,1767
"PUSTOVSHKA",163215,8033,20760,2401,304,255,222,75,447,577400,355410,1490
"YZ7653886",162829,9682,29820,2229,183,360,321,184,389,867500,354553,2543
"SHAMMAS",162755,10888,33923,666,340,84,86,209,258,677000,464862,508
"KIWO",162201,10341,19306,1733,235,388,204,41,683,775500,333664,824
"SPINGRY",161886,12116,34040,5930,247,198,292,59,626,1016700,647817,2391
"MINGY TITO",161033,12811,30932,2663,206,369,213,32,625,830500,607713,1877
"CPL VERMIN",160598,8136,18106,2588,273,275,337,28,669,427400,188103,1233
"ZEROAZURE",160311,6428,17379,2376,523,370,187,101,624,543300,342343,1326
"ANCIENT",160194,4725,20361,102,1406,65,259,4,47,229900,209808,67
"ROMANOS",159530,19338,32359,5544,465,264,292,98,1012,1401000,686458,3580
"SNOWGOLEM",159394,9478,29601,3145,244,189,211,124,274,832700,491129,2834
"MR. OLDHARD",158262,13722,26653,4386,237,277,245,135,849,845600,237232,1449
"FRONTLINER",157921,10808,30654,3040,418,172,187,166,283,796500,537729,1824
"LUO.KE",157723,8688,27099,556,491,164,112,182,365,663900,126564,1041
"LIQUIDLOGIC",157238,8835,29240,2721,241,193,115,355,373,824700,594902,4584
"VANCROYA",156447,9072,25086,3636,162,505,280,196,272,817100,415983,2995
"SRTVIPER",156166,8673,20141,2188,367,450,311,314,595,784600,189324,1432
"PANDA SHISHIOU",155509,7126,23916,2223,146,213,143,108,185,727300,367854,1014
"DETECTDEFECTIVE",154714,13042,29177,5647,171,334,229,168,288,1380000,325236,2549
"ROJOBOW14",154430,11930,27539,3378,231,247,254,65,588,767400,433437,3447
"VL",154050,12938,28511,4833,164,450,511,60,525,1174500,339438,6811
"CIPERILLA",153724,5555,18396,2191,200,342,273,34,326,484000,228042,3585
"LEZ BATTER",153716,10885,29879,1140,326,236,499,213,392,783200,799294,3956
"SORCHERER",153604,15505,25682,3981,148,539,476,74,1179,960300,248302,5099
"NEKO NYAN NOZOMU",153120,2906,16399,54,876,117,44,46,53,226500,126425,432
"SEXYMAI",153016,10932,27086,2252,405,594,281,7,713,738300,568630,3821
"LUKEHX",152926,9457,27241,4563,164,143,165,206,341,681400,512585,3254
"TASK_FORCE_GATOR",152116,9340,29322,1742,196,49,79,223,143,509000,439355,2942
"BAMBINO VEIRA",151975,12326,32953,5770,159,215,306,90,588,884200,851251,5204
"GSNETO_BR",151713,11082,31048,3420,213,118,294,343,306,929400,779507,3607
"KUWAII2",151164,19815,20678,3679,281,419,294,342,1205,885400,333131,3573
"EL GUAPO",150691,13483,26830,1690,185,172,169,85,676,715400,382202,1655
"CHENDLER",150656,14360,30915,6497,145,389,573,44,1459,1044700,629017,12147
"RAM-KULTS",150548,2415,18055,64,2080,218,80,39,47,166900,252766,728
"SIMPLYSIX",150294,8895,21562,1550,235,142,190,108,328,567400,295365,1341
"HUGHMYRONBROUGH",150091,13363,33053,7410,105,430,304,51,391,1606300,737385,2607
"SWORDHORDER",150060,12722,28958,3923,172,76,133,44,236,796900,235912,830
"L1ND34D",150019,11504,16447,2390,176,581,337,44,1183,829100,239476,3480
"MAD LARKIN",149633,8878,17688,3782,179,207,181,52,221,746300,204677,1995
"321JERRY",149008,15442,25277,3422,209,258,220,98,716,986100,300753,2488
"RORSHAK",148684,9965,24192,2720,222,124,114,56,431,722600,705136,2607
"OFFICER1234",148557,13593,28589,2646,122,253,325,392,463,1197100,706715,2211
"NIGHTCAT",148349,7299,18307,1768,193,391,206,111,441,650600,232519,1105
"PANDAV4",148346,8937,19068,2726,183,375,132,105,688,660500,346197,913
"HYPERACIDITY",148242,7766,30135,710,434,87,82,47,151,613400,515812,782
"MORTY885",147939,9886,30674,4034,165,155,315,55,523,985700,453544,5399
"VUILAARD",147618,11008,25078,2399,375,279,146,57,488,839000,366659,1471
"ONEDAYWORD",147586,10238,29801,6600,284,116,263,35,577,811800,564568,3096
"PPRAD",147510,19915,36739,5063,112,82,162,162,472,2098100,1206719,2725
"NEKO_VANILLA",147481,7366,24860,3612,249,387,419,19,590,663400,430965,2409
"KARAKULIAMBRO",147184,11786,22034,3341,168,557,158,133,679,1009800,333853,2364
"SHOTGUN JACK",147043,13626,28189,3751,193,225,252,181,622,802800,431344,1962
"ACME",146848,7225,17711,3237,129,286,174,59,635,596600,320904,1658
"TUSKO",146361,11832,20782,1625,266,250,210,168,474,878300,435937,936
"ELDER BROTHER",145978,6377,25851,474,293,107,70,114,155,464400,311496,1261
"ALKS",145903,8801,29837,3668,729,220,235,67,471,538500,655044,1881
"NEWBIELEOGAMING",145451,8534,25626,2392,225,178,219,299,573,650200,527192,1539
"CTXXC",144665,13142,29406,6216,257,202,165,31,1012,1161300,554028,3006
"SAXHLEEL",144480,7220,25955,503,684,147,85,94,160,443800,320547,2806
"MR.SQUASH",144353,8302,13381,3257,190,220,205,184,593,624100,290091,2059
"SHOTGUN",143867,10524,16853,3066,191,1059,252,2,296,1053500,157417,2885
"ALBIX",143529,10029,22504,1876,648,627,389,38,915,587600,174947,2434
"GARUDA",143416,8783,26182,974,418,407,244,38,283,624400,372964,1527
"THESURVIVALIST1",142994,10458,28269,4736,178,96,83,98,367,942200,499691,2129
"VLADAF",142154,9697,29646,3140,228,177,279,143,370,871300,339354,2134
"SPOON007",141910,15670,34092,7600,179,151,311,42,475,1005700,970392,2749
"CARLOSDANGER",141704,9014,27329,3914,135,162,181,59,593,799300,507386,2221
"ADEN",140074,6274,21907,1199,373,357,239,289,407,603300,315350,3284
"AIRONE13",139828,9747,18272,1505,223,261,175,122,469,772400,472613,1763
"TANO",139702,14418,26760,5185,355,269,209,198,782,1019800,419260,4013
"NBDX",139325,5970,23692,2417,415,204,102,26,155,472400,613059,1143
"VISTE",139230,10604,22463,3726,150,150,71,156,461,690000,835316,942
"SEPTIMUS",139229,12320,22567,3318,104,171,385,27,537,744400,1168901,2647
"ADR1DU16",139045,8437,29729,1640,340,281,281,53,477,579600,357720,2506
"CREEPER JOE",139041,5715,15119,938,311,133,111,110,227,437100,374107,742
"MR. KOLOXAA",138848,10656,25855,2693,175,182,107,179,280,990300,440738,879
"ATORI GA KISHI",138791,2994,17640,29,944,106,45,56,30,215900,102981,344
"SOUL",138664,5695,20827,207,298,181,200,124,161,470200,277554,465
"ELAN2",138550,3909,12730,193,414,159,102,116,111,268000,145378,1069
"RUBBERYCHICKEN",138544,10127,25628,1884,177,114,97,354,208,873300,690790,1921
"KKOJIH",138509,9513,26224,3819,314,95,74,94,237,874000,281064,906
"BEENUS",138295,18158,26289,9717,719,720,568,228,1486,2015700,404533,7001
"SIVISTOJKO2",137855,6500,22844,245,620,374,239,51,259,522200,401903,885
"MR. VITON",136797,16599,26933,3702,171,193,281,209,679,1377800,1084768,2100
"MR. GREEN54",136690,5577,23567,2505,161,201,139,50,388,412300,499467,1714
"WASTEBOY",135925,6859,25107,1877,453,366,329,21,596,576400,268144,1917
"BAST",135671,10110,23356,2369,434,235,105,45,271,733000,521918,490
"XID",135385,7465,22308,738,290,197,240,152,291,571300,510148,1054
"SUKMADIQ",135308,6663,16688,1217,425,365,245,52,645,512400,277497,872
"ZULU-X1",135059,8209,23254,1134,440,214,245,71,520,667700,104808,778
"HUEY",134860,3699,13697,596,304,172,123,135,169,335100,270364,894
"KIRBY",134677,9470,26520,3976,175,275,213,139,332,978800,232331,3515
"ZERRAT",134293,7077,23688,3934,165,483,202,38,334,710500,385546,2825
"MIKOMIKO22",134014,8684,21756,2009,312,202,276,159,412,605400,124724,820
"MOONRUNES",133827,21093,24135,6055,119,274,421,149,1409,1833700,337694,3527
"SOPHIASOMETHING",133463,19456,23501,2104,198,86,57,880,190,1001100,279726,1097
"SIR DILDOR",133018,13678,21526,4949,104,298,241,88,577,1110700,459189,2318
"GRZESIEK",132564,8101,25657,3243,168,133,194,222,432,661100,442525,2563
"MAJOR D",132483,21042,23197,4567,240,352,226,149,537,952800,560588,2675
"EFFINT",132466,10158,21992,2329,160,57,77,279,237,742400,397898,1485
"DARKART326",132228,8164,20070,4471,159,147,152,111,450,600000,275900,2396
"AIOE",131677,6697,19180,1817,155,312,138,92,242,529400,293780,1405
"CHIMPANGEE",131303,5338,12021,1215,152,224,110,41,316,430700,174966,966
"FUZZYDONKEYBALLS",130657,10961,25333,4976,89,141,109,47,368,733400,461272,2264
"KILDAR",130449,8220,19377,1124,477,271,161,194,365,630700,222422,715
"SLEIVERX",130374,4694,10588,1529,158,270,130,48,312,334400,125139,1357
"MR. HAMMER9 ",130161,12163,28297,2384,662,261,233,49,655,770500,483095,2000
"JACKMAYOL",130044,7745,18139,1406,194,476,263,56,260,409300,162664,3124
"AZNMIKED",129586,10842,17139,1445,398,137,185,145,492,595300,178138,3016
"JOSEPHWNWN",129574,7266,27367,4856,197,206,180,61,314,664300,570289,897
"AI.ALEX",129121,8084,27829,2831,279,155,144,88,226,647100,513649,660
"FATUNE",128932,8565,15400,3080,290,251,176,26,366,531600,210571,1184
"MR.LIXU",128665,10601,26001,4733,146,318,348,86,867,953600,413238,7372
"ALWAYSHUNGRYLEH",128268,8407,13512,2131,152,293,147,166,437,662000,295320,2152
"BIGBOSS[KOR]",128258,9058,28442,3780,148,244,348,91,300,684000,474334,3251
"BERLIE9R",127746,10403,28722,6447,133,28,90,155,110,787400,698570,1796
"ARKONIUS",127699,9969,18006,1229,404,202,148,171,266,736200,327722,526
"$HEPPIE",127449,6563,13375,1579,388,304,162,44,841,392300,259240,1109
"IPMAN2",127293,5671,22868,2331,318,143,197,50,355,435700,266019,613
"YAMASA",127065,5669,20911,1559,343,428,153,25,250,477600,347107,2147
"JOHN CONNOR",127047,12396,20711,5828,286,163,97,14,661,712100,444240,2306
"SKULLCRUSHER",126888,23578,24074,2096,149,223,280,164,900,887200,228706,398
"HELL$ING414",126769,9464,20449,4319,661,306,285,78,580,667300,256465,4062
"ACPERIENCE",126149,5792,11666,1982,213,182,118,129,292,497000,197897,1548
"INCOMMAND",125685,23133,32995,6193,137,277,366,14,584,949200,755047,2114
"RECR",124882,10544,26389,623,343,163,252,205,218,673000,255961,2190
"LAVITICAS",124389,6837,17131,4672,264,167,136,52,538,442900,347291,1169
"MR.MOLA",124095,8837,24668,3281,181,330,331,178,406,852900,332444,3059
"SEBASS",124025,9736,24409,3828,171,200,127,226,486,799900,454329,2803
"MR. F",123918,10010,22814,5677,811,232,275,118,584,791900,417346,4784
"MR DEATH",123752,7021,19425,2337,190,125,184,51,331,553000,304525,1179
"SUPER_DICK_MAN",123622,8142,21644,2601,170,177,202,35,309,764500,543593,2581
"CAPTAIN MORREL",123601,7954,16322,4739,189,228,171,117,706,717500,262106,2042
"JY00553618",123539,13716,24103,2763,173,256,291,105,461,1033599,369852,4479
"ICEONFIRE",123095,10792,28242,1520,196,127,164,128,348,712700,448141,2965
"JACKZWC",122897,10404,17375,3111,223,214,252,158,410,1011900,347077,1267
"VC",122839,7303,20273,2638,443,269,120,5,468,551000,190087,1506
"LORD UGI",122662,9274,24844,5074,104,440,312,27,597,737800,459252,4620
"BOBAJAJA",122576,6220,21505,1143,285,230,193,150,331,488300,323834,1655
"JUNGL1",122497,6974,22750,2786,180,148,168,128,244,567500,353676,1505
"SGTBAKER",121248,4639,12091,1309,209,67,124,28,142,295300,165001,746
"FISGON COCHINON",121028,12474,26224,3605,217,110,171,275,709,1113600,777363,1868
"MR.QOO",120756,7005,19855,1202,238,329,212,30,690,554400,322610,1621
"RADEC132",120666,9637,20959,4163,142,223,197,87,589,807000,488548,2361
"MH317",120562,12349,24037,2917,646,232,172,95,457,873400,393604,1039
"SEIKO",120344,7031,20629,2054,376,290,210,61,539,537000,466472,1269
"KARVAJO",120038,11557,16967,3937,126,426,213,44,515,844900,359593,3175
"MR.GREEN.BEEN",119947,6781,17106,1716,359,238,172,39,448,537300,393177,1708
"AKBALLOON",119936,10190,19306,1419,282,273,471,180,568,884000,356858,2109
"UNCLE_SAM_HU",119767,7190,21227,2921,179,115,122,42,290,578300,447328,1572
"ARCANATYPE",119595,11265,25959,2659,205,339,473,66,441,1032099,645852,3189
"RUDOLPH",119581,7640,25764,2148,256,232,298,50,505,528000,352248,2624
"LONZO WILKINSON",118969,8500,14201,798,241,238,197,95,416,498600,202523,1888
"FACEDOOAZE",118950,9031,23855,3693,178,252,340,31,682,730900,360878,3648
"ROCKENREJ",118689,15274,24789,2949,175,232,214,252,603,1037000,659698,2666
"DETIGER",118587,16960,19773,253,382,260,76,79,60,1183800,254304,393
"AWE",118554,7509,24372,1278,319,77,108,118,224,548300,353845,417
"MAVRICK",118242,5514,18539,466,431,181,141,73,133,477700,283348,851
"MIRACLE",117417,9215,23805,3149,450,270,231,56,572,846800,362212,1624
"MR. ROLLINS",117182,10316,20960,1790,206,408,264,43,497,809600,263244,1891
"TYOSYOEN",116874,4100,10159,1997,163,160,116,51,349,330200,171407,1179
"SUPRISEMOTHERFUC",116734,7459,15599,1476,195,456,503,66,549,672500,171774,2565
"TACTICAL TURTLE",116524,6169,22066,1643,197,241,227,32,391,572000,153172,789
"DIGFLO",116512,18922,25372,3955,207,164,242,22,738,1052000,557502,3317
"SAYORI SENPAI",116329,1634,7953,35,874,82,37,45,61,104000,29378,217
"5083100",116038,9934,22429,3081,316,214,221,102,562,823300,376067,2123
"ELIZABETH",115290,5353,16910,2518,227,203,171,45,224,479300,361725,1491
"MAGIN",115257,8761,18689,2127,411,191,114,135,320,874300,406035,1265
"WEASELA",114843,6760,20785,1449,325,257,139,123,229,590100,416207,621
"FLADFISK",114535,10346,19406,3632,126,148,130,43,545,758700,264376,2524
"TRITTEN",114461,11534,18142,2846,1151,189,126,94,353,577400,318714,2169
"CHEXSLOVAKIA",113868,10197,22284,3202,165,149,170,204,422,734800,369707,2106
"KEVLAR",113653,7932,17755,2952,126,83,138,156,399,570500,271849,2397
"MYNAMEISURNAME",113424,7252,25100,4187,277,103,247,16,311,633300,519596,4054
"THORAXE",113319,6320,9082,1515,197,217,93,15,586,410100,141438,546
"HYPERBOB",113144,10515,18320,2822,124,223,126,249,427,671800,277974,1663
"SAMPPALAA",112981,7807,24895,1596,241,135,157,42,265,539000,378413,654
"PVT. BEERCAN",112961,5046,13868,1179,372,130,161,62,284,356000,343495,740
"VALOR",112855,11853,27042,6586,157,116,141,161,231,856100,352830,4478
"DOODL",112831,5875,19366,1908,230,273,101,23,249,424800,282293,1440
"DIAMOND DOGS",112681,5968,16104,597,438,206,150,187,270,506200,277347,248
"EL DESTRUCTO",112651,8001,22000,2888,419,170,160,117,103,595200,386186,731
"ERANDELAX",112507,8853,17717,3705,268,188,162,191,491,622100,268720,2834
"QUANTUMSHARP",112395,6607,13231,890,150,206,105,139,394,457600,171437,1108
"CERTHIC",112126,6176,20052,2135,128,159,87,103,235,504200,259979,689
"MAKSSI",111686,10445,16439,3122,672,410,203,110,621,752100,302766,2224
"TIM STRYKER",111420,20910,12864,3593,150,353,369,209,2542,963100,129597,12052
"DERRY STARK",111386,12065,22916,2278,237,303,322,76,356,816800,383051,1257
"SUZUKIWYS",111318,8887,16743,1690,145,372,145,117,722,654600,258913,2524
"NIGHTTMARE",111077,4405,10686,464,352,91,96,61,199,282300,163261,698
"TONYMACARONI",110908,11271,15530,3371,173,228,164,73,771,806100,385088,1895
"ZATRACENIE",110588,7195,19046,2317,192,224,170,32,347,701500,189728,1830
"BOB DOLE",110562,6896,11874,477,305,179,165,109,188,487500,133108,1682
"JOHN DOE",109691,9585,15828,1997,139,142,285,130,514,539900,332388,1810
"DUHDALEE",109638,4471,12386,1415,193,215,90,53,199,352700,173897,706
"FAIRFIR",109546,7864,13325,1978,196,447,228,134,644,619000,191117,1319
"DANIEL2902",109422,11845,21154,5532,101,271,305,43,806,1112100,438159,1812
"MONTARAZ",109230,4810,15023,2037,119,147,144,107,359,369800,309324,1455
"CALAMARI",108786,7570,17542,2248,251,163,199,74,326,625400,305278,1659
"WARMONKEY",108686,7191,17113,2352,192,211,197,117,288,608700,420768,1498
"ZERO0FLUX1",108644,14947,27795,8964,80,124,198,134,178,1197000,721381,2537
"MUELMUEL",108090,11103,19685,4229,139,287,291,43,729,633300,271241,1264
"GORING LANGE",108088,6498,20886,902,244,171,223,22,322,470100,298174,1130
"SMELLER",107792,6081,19054,2302,173,216,149,38,241,535000,207241,2351
"EKMEK",107439,9692,17365,2959,139,266,179,70,662,833300,291410,3363
"MR. GREEN HJHF",107187,8567,26844,6351,87,52,161,25,180,701400,555439,1971
"MARKUSMAN92",106255,4967,20528,2008,193,165,99,12,391,441600,203530,1409
"DEXTOLE",105784,7371,23782,2180,1059,264,68,4,100,466400,478768,735
"VOLTEFACE",105299,6504,15900,2337,155,174,237,20,573,465800,365650,1780
"OMEGA ECHO",105095,10101,23443,4446,117,128,119,58,298,681100,429632,2567
"MR. LITZZZ",105032,6607,20895,3124,247,80,75,11,195,537000,254595,873
"WZR",104874,11824,19551,6229,91,87,86,458,211,928900,116218,700
"RETROBAT",104307,6443,19656,1257,145,156,318,239,198,627900,374423,4298
"DBOTMAN02",104289,8837,19159,3673,189,54,100,48,214,525600,354351,665
"KETCHUPWARTHOG",104151,11481,19843,511,260,460,678,91,615,1138800,392624,1285
"ESNALO",104109,6282,20378,4386,142,159,162,86,409,552800,231444,3134
"LT. COL. SPIDER",104090,6572,6696,1700,255,114,87,49,209,451400,62198,1126
"DANNY STOP RUN",104018,12824,25254,10519,214,176,83,23,444,956300,526402,2833
"KPACABA",103911,7822,16595,1257,343,292,136,32,316,628700,235665,998
"EON",103901,10780,15662,1258,217,192,153,20,569,487000,149945,1447
"R2D2",103838,10067,22481,5378,101,56,87,157,136,707100,362999,2152
"BLACK_JACK",103725,3368,13411,242,360,360,543,56,357,240400,80512,2054
"_A_",102581,10934,16321,1106,363,94,51,122,434,737700,322970,664
