"username","xp","time_played","kills","deaths","kill_streak","targets_destroyed","vehicles_destroyed","soldiers_healed","team_kills","distance_moved","shots_fired","throwables_thrown"
"DARKYPWNZ",1075057,32832,99707,6700,377,2209,1848,442,3133,2103100,1394184,9919
"GARNETZ",1073790,72314,121273,12921,683,2406,871,604,2620,2099800,1287435,10258
"JET3",1067417,60686,152095,9351,304,3302,2144,345,3320,2113800,2695916,19819
"HIDDEN_DRIVER",1063069,15306,60203,4288,287,1170,962,67,2330,1258700,880681,4323
"LEMONPOWER",1060039,36166,110627,8406,714,1569,669,74,1239,2098900,1322915,7579
"ZEPHYRANTES",1042984,15779,70625,3295,527,1042,630,42,1302,1600100,672500,2609
"DREADNOUGH",1001810,20334,76152,2553,381,1373,765,408,1590,1727500,1036200,9524
"LUA",968950,19327,94618,4515,1034,885,435,13,818,1168400,639676,2918
"THANSHUHAI",944069,16374,79106,299,1994,1009,504,325,488,1029000,686902,812
"Ã¤Â»Â¥Ã¤Â¸ÂÃ¦ÂÂÃ§ÂÂ¾",941783,19478,99374,999,797,1226,847,258,983,1473000,1204459,5676
"LENNY",923196,21068,87301,1960,4000,1512,1009,125,1323,1913600,943291,2379
"NOBIO",917672,29321,106479,4792,381,1325,704,172,1474,2097700,1763875,5708
"THRILLSEEKER",908902,23337,90232,914,1078,1269,872,547,946,1832300,691935,2246
"OM",891523,31038,132087,3474,342,2378,1564,752,1501,2100200,1197811,15508
"PHLOIDE",881861,42300,139862,11029,297,1531,874,656,1788,2111400,2624575,12313
"IRON_BEN",879612,71323,107145,8869,813,4655,1853,255,4408,2116300,1262770,10039
"SIR. PAIN",867907,50040,109774,10396,254,1669,888,643,3309,2106500,1633196,9734
"OUTOFMEMORY1",838264,49091,96821,4948,407,1308,1289,710,2774,2105000,1265939,6380
"HELLNO",816837,30505,114656,5229,689,1106,733,66,2573,1689700,615043,2094
"NACALYATOR",809774,49204,114364,5920,465,3106,2128,811,2733,2108800,1665690,10176
"DKFLA2222",803222,34731,138682,10315,326,1080,808,201,1636,2097700,3271240,9617
"COCONUT135",799941,32985,80246,8266,198,1498,848,280,2209,2104500,1173820,8784
"ASSIMILATOR",796166,31231,89894,7504,345,1557,1162,303,1415,2099500,1261268,14355
"IMOMUSHI",791304,37695,91963,7591,352,3216,2243,620,2732,2105200,1625810,13460
"MUKAIJIMA",771359,51518,164010,38852,181,2005,1534,1043,2806,2099000,1883931,52656
"SKATEGRAVITY",759567,21312,78614,4674,407,821,516,329,1060,2003000,1306070,3176
"SILVER BACK",704848,43640,99313,11616,175,1210,866,634,1883,2109600,1450966,10484
"ROCHELLE",691811,9987,77638,369,590,626,534,110,514,682500,771972,1594
"MOBIUS STRIP",682646,20940,76683,3661,343,2493,2099,180,1444,1854200,891960,9870
"ESP-PLAYSKULL",678515,18684,78256,1771,839,587,597,305,797,1285400,461662,1948
"BREAD",676873,29880,81108,8928,472,1028,660,534,2853,2099900,1496339,5860
"BED RELT",666734,29690,101888,980,473,784,842,845,408,2100500,2877127,5277
"ZEALOT163",665851,30982,69147,8505,761,2185,1060,413,3135,2102200,802966,5875
"F2P_MAGGOT",664433,31529,67080,6618,225,1643,1384,636,3593,2098500,769885,8785
"BLUE2TH",656473,25718,92391,7995,472,1595,1561,434,1881,2098200,1123702,8385
"CORBEN DALLAS",650275,40060,101311,12087,373,766,1081,364,1470,2099400,1757211,18718
"DBR0WN",649572,19270,48977,1563,286,937,388,548,1076,1649700,892410,2963
"STEYR",645057,13325,48612,3332,349,934,508,35,732,905500,558810,1861
"DOMEHATOP",636313,15306,67942,2921,554,829,650,78,1566,946900,578350,2895
"MR. GREENBEANMK1",634868,23621,115286,2249,1024,1444,1497,58,865,1715400,488104,3586
"RICTUS",630806,39370,149028,3837,829,948,1537,90,1131,1959600,1074995,2757
"PANZER VOR",622676,20169,68359,2767,528,2044,734,55,1328,2097300,770677,4453
"STEFANOBANG1",620916,32924,64388,4995,315,1059,690,120,2156,2099600,1893101,3859
"OLD FART",614732,9541,47401,385,406,947,686,93,1198,969800,373423,4187
"CY@",609568,20539,40652,7601,454,1252,592,77,1498,1992100,511397,5640
"ANZAC_JOE",604330,32126,80154,6835,510,591,972,306,687,1915200,1575816,7048
"IMUEKZ",597453,41840,72868,7085,432,1925,1271,506,4836,2099800,1147494,6837
"MISTAKILL",596891,31630,76619,8128,280,710,618,630,1596,2101800,1064407,5364
"MR.MUDE MG",594356,43114,107979,13387,188,544,723,215,2079,2102400,2462133,19403
"ZELF",590227,8020,29406,1868,1640,777,466,36,1298,494100,168495,1400
"EASAN",589478,47746,58012,8621,479,2367,1277,144,5765,2102900,1239325,7641
":3",587827,41644,82315,15512,443,891,687,784,1654,2103500,1025648,18509
"RANDY UCHIDA",586900,21678,43247,2271,355,1081,868,57,1546,1549300,358425,4281
"LIFY",584376,10423,55702,559,586,880,584,143,686,930900,463710,2597
"CODERNEM",573126,21604,51804,3886,217,561,314,475,714,2097800,729710,1947
"ONLINE SECURITY",560833,12579,46049,2891,296,413,233,33,810,1289500,730146,1057
"A RAGING GYPSY",560773,27741,70449,4591,337,1028,676,199,1644,1951800,928778,8646
"LEETCH42",558966,52955,99737,20206,188,429,650,235,1760,2103000,2722119,12559
"KISETU",552460,17204,64025,4340,662,820,667,115,1109,1266100,678800,5712
"YUKI-NYAN SENPAI",548756,10313,58629,119,1210,536,288,330,292,721800,279078,1099
"DEADMAN123987",547348,22149,42359,2061,249,1196,527,196,1560,2097600,751572,2576
"ZULU-XI",545855,4760,39500,140,12119,146,61,8,59,117300,17391,212
"SPOONALOT",543693,24933,60245,6107,319,990,544,386,892,2040100,814090,7226
"TKW",540510,26818,67432,2158,438,1626,1710,143,2286,2097900,649273,11546
"MEMO",535530,20692,58161,4138,406,793,417,39,805,1636200,776799,2587
"N.C.N.N",515988,21291,90041,4485,478,885,584,99,1227,2046300,1094594,5803
"KDDI",510630,7518,41489,283,2545,601,348,62,581,648100,370680,985
"HILDEGRIM",508669,24432,78013,6768,272,558,450,241,1072,2099100,1156761,5026
"KALISHNAKOV",506798,22719,57794,4270,238,949,744,410,809,1877500,758556,7032
"FALLEN DREAMS",505541,25032,75653,5755,342,672,785,478,1927,2099100,1495592,8773
"FOREVERARIA",504448,17083,68103,5940,627,1245,481,76,986,1582100,871923,4291
"KERMER",497132,15817,56771,2682,328,1076,683,156,1050,1236000,686904,4867
"SUTOPIA",492492,17806,30146,6680,620,1213,395,57,3912,1775900,276577,5976
"ROCKEYE",487377,22286,87329,7523,354,925,763,197,750,1909800,889645,4631
"ONLYNOOBSTRYHARD",484086,7984,30029,1458,504,663,284,73,483,829900,400514,2113
"BLACKSTAR101",481910,21347,47129,2922,293,555,294,102,1202,1786200,1186806,3943
"FAIL PLAYER",481251,25473,62580,6087,258,839,793,758,776,2098500,1445808,6060
"JOHNG",480182,36452,77642,13781,344,626,639,294,1241,2098300,823189,4295
"MARANELLO",475714,34917,104180,3145,1559,1397,1709,91,1934,2097500,605617,13387
"JAKE S",465740,36258,73889,6543,300,1429,556,277,1479,2104300,1137102,4974
"NB",461507,13250,36217,1021,334,463,332,196,514,951200,281948,591
"WILLIAMIONIANA",460526,28331,53988,4345,248,869,525,726,1555,2100100,856877,4597
"ROKPARATROOPER",459296,17328,55701,3497,273,313,393,255,663,1589300,888099,6279
"CHAPATTI",457816,29394,52623,5905,805,833,457,484,1105,2098400,1184053,2031
"XM177",453655,16442,49794,7359,205,537,408,908,690,1508000,1086117,3476
"ROD SERLING",450772,14753,42855,3347,350,635,306,118,869,1057300,660610,1678
"DUBAYOO",441676,27757,51432,3266,294,1026,694,404,951,2027900,844349,5444
"PHRAL",436044,21193,65762,3862,419,920,749,471,1271,1585000,1184256,4840
"CLOUD18",431702,16301,57107,3558,387,968,524,59,600,1407100,894261,1354
"LONE",430478,18009,78399,8838,237,449,729,131,598,1536600,1353946,9273
"CODENAME-FIVE",427077,18789,56592,1526,599,860,345,196,775,1260000,1080070,3644
"KAIKEL",417131,22156,69382,6812,236,721,395,228,668,2097300,1248897,1810
"LIUSUAN",416710,20933,68286,5094,361,1759,931,146,2259,1735800,1051483,6972
"KILROY",416621,19115,50739,5847,272,758,442,375,1098,2020700,871470,6504
"MIYUNBUYU",414914,12994,51243,2334,487,559,442,169,747,958300,588415,2927
"RIGHTWINGNINJA",411878,15064,39720,2784,490,543,361,422,610,1332500,713108,1880
"ERUISS",406722,23300,55437,5280,430,1246,774,298,1093,1929000,913680,4335
"BEAUTOWNOUTLAW",404975,38276,51857,3609,368,996,756,665,1739,2100700,899868,5278
"AFROKITSUNE",403246,38795,63700,11174,192,911,557,417,1536,2107200,1378800,10444
"BLACK RABBIT",402532,24326,66746,2005,474,456,921,291,802,2099300,1454628,2486
"WASUPZ3R",401762,19215,58644,3829,371,499,398,227,801,1802600,1448186,3079
"PLAYSKULL",401706,17825,58217,3437,1625,427,276,138,839,1403200,686314,2180
"ROSWORTH",401687,27350,73293,3534,248,534,307,419,716,2097200,855050,2027
"LEEIZAZOMBIE",398315,14840,39967,3330,612,487,553,112,688,991500,794394,3770
"CANNON-FODDER",398310,14168,58820,3465,555,569,330,128,543,1181700,677016,5358
"POOFY PONY",397805,26021,56203,3162,394,567,267,895,697,1950000,1208259,2749
"ICETECHNICIAN",394414,22129,60801,5782,215,1362,1512,167,2003,2002700,698491,5104
"SEVASTOPOL",390952,20104,73143,8123,437,625,477,270,1175,1720300,973027,5211
"PT.C",389622,23554,68003,8371,830,1365,1255,135,1144,2098900,778048,3425
"KUJO",386064,8453,30075,983,762,568,259,162,585,780900,344443,832
"KINGFISH101",382374,19820,47701,6108,224,785,364,874,792,2004800,1213494,4529
"TIGER5678",382239,28581,71864,5442,318,1271,1027,158,2267,2102300,1240492,13682
"ZELI",381473,26592,63852,8119,310,847,692,494,620,1826100,1025601,8014
"MR.LIU9621",381118,27947,50892,6733,316,894,493,169,1092,2099200,831615,5143
"MERBLE",379989,15918,56030,3244,292,539,440,369,784,1521800,901894,5506
"CPTFOOT",379421,9976,46846,1071,464,642,424,269,438,807000,516583,3885
"NO-BIO",376982,11422,43773,597,524,319,233,62,686,707600,842889,1660
"STARWEN",376572,12340,52408,454,680,535,497,193,879,961600,108250,2560
"JOHRAEL",376465,34865,71254,6913,416,1375,885,123,1075,2098900,1358372,12112
"LIU",375922,20219,45728,7857,292,790,389,57,995,1991600,512691,2291
"YTHIEL",375381,14608,59419,1498,432,1143,577,158,305,1571100,1191450,3059
"TALION-FR",375367,31776,82185,16799,203,812,440,269,545,2103500,1547431,6344
"HERMAÃUR",374079,9226,35070,767,423,654,356,191,512,879400,518230,3986
"YARRINGMEOWER",369689,20415,52165,3028,254,1044,587,287,1362,1611200,666186,4593
"GHJI",364998,15353,43860,5542,201,713,578,33,1470,1030599,384115,2723
"SARGENT WHISKY",364179,19052,50208,4050,275,788,622,352,1204,1749700,806692,5788
"SARGEANTWAR",362977,26139,35459,5444,272,440,273,129,866,1411000,910855,2616
"MTHL",362768,20624,49882,3370,274,851,902,200,1128,1391100,478741,8145
"DKFLA222",362395,18512,65026,7510,274,403,285,247,1034,1352100,2043719,5068
"BLEUGH",361930,6777,25295,834,393,424,264,123,540,589600,196253,729
"CORIOLIS1128",361732,34540,53206,3880,222,1017,1060,941,920,2099100,1424670,5866
"EL_CULERO",360649,32624,41103,8787,179,693,477,661,2333,2101900,1590646,4771
"CAPITAN RUSSEL",359963,18623,35429,4560,185,797,600,144,1744,1407600,605417,2150
"UNIVERSALI",357577,16208,45936,2952,333,612,619,203,1293,1448300,903665,4994
"ENGUARD",357047,23319,51646,5880,318,568,432,247,936,2068900,968938,3501
"CORIOLIS1996",354243,47840,55849,8491,300,1186,957,479,1143,2100300,1513107,5338
"SEDA",353959,3988,14420,743,477,402,222,18,640,200600,113549,897
"RITHILIN",352644,26978,39996,6022,215,786,274,138,1365,1992000,857120,1654
"BASTO",352032,18652,51868,4991,247,229,460,97,685,977500,493971,4384
"PRVJPT",351690,46257,95889,25740,227,127,383,209,951,2106000,3042827,3080
"OPT_0",347495,28778,35316,5331,172,516,662,486,1343,1155400,609446,3997
"GIRIDIUS",347040,20377,67627,6020,724,681,307,35,564,1792100,1260716,1950
"JAMESTCJUGGALO",345093,10201,31596,1104,523,514,441,205,776,723400,577375,901
"N4P4LM",344756,27672,71203,13649,133,571,413,503,515,2100900,1424656,7087
"WANZER",342183,15434,58346,1901,307,434,404,282,346,1429000,894988,2896
"NUTTERTOOL",341812,16264,55818,4566,223,548,564,255,998,1647400,613254,7963
"JUANHOOPOLIO",341770,17304,47164,4460,777,362,454,74,533,861100,980065,3099
"CYPRESS_BLADE",340323,19109,66016,3912,481,789,480,92,385,1808700,1190206,2182
"NICOLO",339005,31299,39789,8083,305,1406,1488,276,3099,2100000,908718,6330
"TOFUMAN",338818,10610,26626,1190,319,863,442,25,812,797000,270405,3248
"KRAISER",335184,22261,64483,7537,225,376,261,373,937,2100000,1282477,4726
"NONEJ",333699,24661,48354,5311,571,683,478,278,906,1917100,590814,4095
"MALICK",333086,13156,49425,1237,573,487,372,171,999,1022600,1078344,2514
"POMMY",331302,14315,35574,1889,254,796,600,362,1194,1352700,524952,3892
"SAVRUL",329528,28002,48006,2418,230,531,355,639,1220,1938500,1480021,3730
"KEDDNEX",325332,21688,66317,3103,494,613,935,72,648,2088600,685294,2298
"SPARTAN4125",324947,28686,61939,9292,176,286,379,1076,318,2105500,772652,11386
"NUELEN",323889,19086,48282,5180,519,704,435,97,778,1402800,635062,3579
"WYZZ",321238,14287,35096,2097,533,482,313,104,832,951500,653568,5079
"SCHLEUDERER",319010,16611,51801,1181,333,195,583,620,188,1559300,759321,2890
"CLIVERED",318133,17452,40343,4805,225,668,292,54,1034,1471100,728894,3285
"TIARINBLATE",315988,7979,28368,4093,198,344,288,20,357,814800,423608,3056
"FLAT CAT",315895,14959,43802,1954,252,493,490,728,443,1273900,576964,6241
"TANGODELTA12",314853,25043,37561,3503,213,290,364,824,803,1565800,967843,2088
"CRAY",314370,16197,31709,2519,555,468,228,231,321,1353500,533841,2067
"ONONYMOUS",312108,10045,25114,1632,232,238,105,92,407,874600,443726,1546
"ELYSIUM",311033,19027,69846,1359,1528,478,192,38,469,910600,678218,3445
"DEADSOULS19",310582,10660,29399,2037,448,454,270,21,1265,949800,756126,3760
"FOREFOX",307824,11111,28831,1485,332,441,438,199,468,901500,356506,1240
"WHITEFLAW",306095,18597,38489,967,326,750,532,228,1018,1569000,833038,2030
"FREEZ",305770,17779,41788,3644,493,722,211,109,1576,1480500,837927,2517
"SESH",305067,25134,71984,13791,132,247,466,72,619,1487000,1946285,3291
"WARBRAND2",304860,22930,43736,4427,226,735,551,740,921,1940900,840743,2582
"BANANA.RAR",304033,17864,35268,3674,334,485,244,247,720,1072800,623902,2253
"CHARLESTONE",302845,12711,47688,1689,326,350,525,133,539,1079200,519746,3146
"MININGBOY1989",301134,14667,37876,3623,286,906,426,48,1078,1087700,385748,3546
"GUNSUP!",299689,18730,44828,5288,245,804,621,143,1498,1739900,774695,7805
"PROSKILLS",299077,15646,40241,6515,593,641,420,86,1253,1106600,623238,5031
"YAKURUTO",296975,24110,57822,14284,159,743,1055,191,1649,2097400,759718,6072
"ROBERT A. GREEN",296312,27541,53659,7878,242,755,672,377,1691,2099200,1520661,10551
"SERGEANT MUFFINS",294985,13234,26691,1351,295,536,431,228,889,1173500,372504,3236
"WJSLK",293140,15172,52685,6114,355,1002,925,103,1534,1729900,535615,5662
"JAY DADDY",292245,10310,34146,3020,445,242,126,140,343,836200,459448,2085
"1LONELYSNIPER",291313,13468,32457,4525,204,625,312,271,684,1129800,721678,4142
"SETSUNA KURAZAKI",287594,9677,31912,675,496,1173,1304,162,866,691500,180457,4837
"FRIDAY",285203,18423,43860,1724,290,703,540,473,1168,1715500,849096,3367
"LEWD LOLI",284959,7162,36293,229,794,450,332,351,306,561100,165294,1548
"DYALOT",284588,7398,17796,2892,158,588,178,124,528,777300,281277,2236
"AABBWHY",283600,19231,58766,5992,1023,717,902,48,1275,1479900,387910,3361
"SONICG52",282937,16189,52750,4112,370,238,175,241,320,1007700,956409,2589
"C417632069",280778,18715,39383,3789,404,1115,425,38,1170,2037000,598029,3164
"ANDEXA",280428,17149,42649,2391,520,233,234,239,380,1232200,708815,3360
"XIANDER",276381,14127,46691,2972,554,212,118,56,483,946300,1001222,1033
"PRIVATE JF",275934,2787,14720,192,777,256,205,78,222,202900,63106,463
"ZUKKIE",274837,22497,47283,7269,187,514,557,276,1375,1468000,875663,7096
"KEMENZ",273414,11648,43876,1918,229,333,367,320,651,1063400,965909,2440
"MOOMOOMOO",272837,15397,60215,10293,168,344,417,109,619,1309500,936611,5894
"JHONNY NIDEB",272599,12985,27492,2977,370,494,665,381,803,1039700,347164,4811
"TIRED SLOTH",272183,13131,37207,771,385,582,414,282,515,893300,612807,1033
"PABBATT BLUE",272077,16321,34328,2293,1337,288,204,270,798,1170300,750649,1553
"MR. HOPS",271866,21666,60160,13151,162,363,439,194,750,1955900,1191301,7227
"RADE",271247,20278,52797,6029,310,467,518,316,632,1240400,776988,5687
"CH4K4N",270824,12940,45081,1447,907,497,409,278,606,914300,958057,1751
"TRYHARDNOOB",270673,3154,17522,56,630,262,197,35,189,276000,127033,520
"COMPUTER RAGE",270311,6300,22740,276,335,584,654,56,376,416800,160323,2780
"SGT.JAYNIMROD",268709,16090,36991,2880,254,323,225,191,756,1603300,631643,3843
"11QQ",267904,17837,30390,4577,265,736,709,71,2152,1499100,600887,3603
"OLDMANPUSHTHECAR",267661,9925,26139,2729,239,410,215,163,581,1011300,181317,5427
"PIRX",267434,21230,63056,7899,247,595,827,33,589,1788200,1261677,2687
"JONESY22",267033,21255,58814,6268,212,169,321,200,688,1058100,928241,2332
"RELANSCARLET",262845,17976,48883,1687,541,317,430,743,132,1036800,597026,1026
"DAVIN",262029,24651,29548,2154,258,1551,1446,58,3785,1939300,369602,6649
"GIBBS",261906,10257,31643,4441,223,398,346,163,503,721000,804045,2352
"WALTARRON",258849,43622,39946,4705,328,791,467,352,1250,2102900,1052893,4476
"QIYUAN",258775,20252,38127,1629,421,396,284,51,676,1265500,1341121,1249
"R.X",258310,18131,45771,4755,206,356,438,205,723,1720100,780567,5853
"AZERIU",257887,14730,38439,3652,522,174,108,235,460,898400,381342,3031
"JOHNAVERAGE",257182,14967,46887,3024,253,284,163,320,353,996700,784625,4087
"BUMWORMZ",256081,23869,42527,6339,226,341,415,186,645,1389400,1055534,2857
"GHOSTRONINBOOM",255432,11103,28605,4791,279,457,305,50,523,811000,335444,3956
"NEFERPITOU",254948,6130,26243,196,1058,231,97,155,134,488300,185009,735
"MOIST CLAIM MEAT",254738,5855,25169,838,326,438,330,86,300,437600,317617,2371
"ANGRYSQUIRREL",253316,13477,36223,2467,254,232,416,153,425,892200,323310,2398
"MR. REN",248546,18020,42674,5802,283,287,208,559,716,2097200,1211480,5961
"ALISTER",247981,25288,55982,12806,157,187,263,72,679,2097400,938466,8579
"AXPION",247959,11834,40386,4005,478,442,159,67,387,962900,621753,3815
"RIGORMORTIIS",247818,19438,29085,3529,173,268,123,319,720,1598000,599995,2543
"THE RWR PUNISHER",247280,7531,28112,511,340,987,1009,110,775,527200,139150,4087
"NIKOLAI SANDROFF",246464,27633,25596,6458,195,641,407,52,2172,1812700,463336,2952
"XEROV",245476,21161,37473,4002,181,529,363,207,664,1775200,1112045,2664
"SHIN[]BI",245342,13566,28517,597,405,277,152,163,789,768200,235680,791
"SHITGAME",244054,11537,49160,1447,1028,615,894,67,1222,1047599,194454,1601
"GANKEY",240597,24790,54122,7574,229,264,458,113,545,959300,831982,4284
"LKJHVC",240517,12055,36064,1509,362,267,296,133,355,812000,432340,1364
"BOXY BROWN",240267,20935,52959,7515,240,205,163,396,401,2097400,1007695,4198
"TREEFORD",238746,8608,30020,3701,189,403,285,121,396,767600,372975,2776
"JULYAN",238485,11543,37705,1235,483,248,341,260,245,786200,587527,2193
"FIRED CEO",237723,14699,33388,2496,176,200,265,343,347,1430700,913923,1986
"FENIX3",237306,7292,28079,1071,319,305,449,98,505,559900,224416,1682
"CHAINKILLER_NL",236180,18208,31854,4238,274,468,445,232,1730,1396200,417971,4413
"XANAX",235933,16583,33456,2013,320,385,249,95,949,1409400,741125,1620
"MINISHEEP",233817,16559,40394,5392,182,438,431,63,574,1910400,756184,5714
"MR. SKELLINGTON",232637,12298,32193,5336,221,493,469,119,626,918400,472961,2970
"NITCH",232428,9375,26215,2575,465,345,344,103,612,748900,324041,2545
"TINGTINGTHS",231530,11330,44796,8389,139,210,358,91,404,936800,997830,4752
"ARGONTITAN",230932,14427,44459,3110,292,306,291,123,832,1254200,475097,5043
"MR KAPUT",229696,19251,28273,6642,262,411,314,56,1429,872400,427916,2581
"TAMA WA NEKO DA!",229319,5090,25656,79,777,157,155,181,185,373600,149686,497
