"username","xp","time_played","kills","deaths","kill_streak","targets_destroyed","vehicles_destroyed","soldiers_healed","team_kills","distance_moved","shots_fired","throwables_thrown"
"SILLANO",83515,6865,10879,1580,185,296,114,24,238,474000,63775,881
"ROBOTICHUNTER",83448,5558,17370,2952,128,50,37,147,107,454700,453121,1663
"ENDREDLITTLE",83443,4765,8316,2370,126,105,118,73,296,387700,296327,1752
"-=RIP=-",83248,4968,13230,535,184,67,72,163,98,437900,199778,934
"ZHOUSHALI",83201,5589,11538,1783,76,97,66,18,327,524200,160003,619
"BIBOULLE",83195,6737,13522,1594,120,99,187,51,367,412800,156758,932
"XDZERO",83031,8850,16312,4191,149,332,69,68,200,720300,246811,1511
"BLOODNADE",82855,6150,17380,1686,303,60,113,54,191,506200,387976,515
"KAPPARED",82730,9701,17319,2475,198,241,181,43,421,1019300,474984,1176
"POOP SCOOP",82703,2468,9302,479,223,146,111,43,218,181300,92060,1203
"GOTTABEGAMING",82646,6271,11746,2774,283,145,171,33,208,504200,139081,605
"NASH",82480,4745,13093,1935,177,215,109,31,210,487400,166373,1170
"OBJ 430",82258,4052,11998,593,399,134,124,120,241,265200,199497,1243
"SEAL160",82217,7750,16496,2399,384,66,144,94,240,550300,256759,1107
"WEAPON DELIVERY",82108,1577,7137,34,688,102,62,1,97,128000,51915,215
"THEDARKOTHER",81933,4079,6023,1588,223,118,65,46,222,307200,81212,247
"DR. DIXKOHL",81915,6749,10350,2591,104,123,123,25,442,510500,158456,2134
"DARKTASH",81835,5568,15724,1711,218,190,136,71,194,452600,209093,1299
"FIRESTORM60",81791,9179,12007,2146,86,134,82,213,357,656000,185418,1376
"PUSITEGA",81680,5869,13680,2454,330,237,151,15,236,504700,210375,1758
"STICH",81642,5077,13392,1621,118,154,100,67,129,425900,276964,589
"ASIANBOU",81613,5927,9601,1286,202,129,80,25,418,321600,94364,782
"LI010605",81595,5537,11889,2956,125,271,240,138,699,613200,193930,2867
"EMERALD",81443,7558,17258,2884,160,216,190,37,427,590100,289045,1282
"AUDITOR",81386,9382,17935,4619,131,99,89,253,283,673900,375554,3351
"BLUETHON",81228,6721,16677,1017,318,78,63,10,270,419100,152845,401
"DORA",81212,7816,13465,2089,201,171,238,275,462,564800,211560,2495
"ABOUT 30 NINJAS",81208,3987,14310,1535,124,132,146,39,103,417100,256685,1650
"CHICKENSLAYOR927",81069,7013,12886,2399,225,170,140,101,275,569300,237057,1029
"MILITANTFASCADE",80890,9630,15017,3211,216,74,148,76,275,625700,174917,1558
"MR. SPEDDING",80887,6658,18881,4157,104,111,162,67,190,603100,459844,2492
"EONIGHTCORE",80862,7492,11455,2640,118,216,158,145,345,589700,128158,1346
"R_C_A^",80830,8432,17413,2236,202,62,83,89,177,585800,297824,1252
"CASEY RIZAP",80822,8412,20762,1964,396,62,73,92,128,471900,182805,607
"JMAN86",80820,7629,16199,3743,228,126,120,32,450,586100,194100,758
"0LSSON",80744,8431,8929,1611,151,97,88,95,158,443700,72101,1227
"ITZA",80523,9408,15406,5140,70,202,77,40,598,670300,273098,2389
"ISTORIK",80486,6470,20256,5186,63,98,166,137,328,561400,480808,4480
"TDN",80059,6327,17701,2800,206,362,328,8,704,506900,420508,1776
"JACKZ",79957,4408,14543,358,282,76,57,23,85,375100,127909,444
"REVA LA SHEVA",79643,5474,14822,2038,126,180,184,55,355,479200,249222,2338
"CATSSONOVA",79629,4066,13571,3300,98,156,161,34,308,393700,230791,2533
"MR. WOLF",79579,6713,17210,3592,120,51,187,62,226,513500,529205,2682
"FRANK1887",79561,6992,19970,3758,167,146,304,54,372,559000,317219,4323
"NYCTOGURL",79427,7313,14929,1862,135,81,76,56,276,466300,287318,1342
"NEY.S",79337,5424,16161,2001,180,158,175,31,389,473900,195506,874
"COMRADE WALTER",79334,9153,20925,6876,73,124,86,115,540,718800,340038,4527
"THUNDERNYAN",79333,5011,14970,1608,172,97,129,46,288,460800,270922,923
"KEVINDT",79266,7045,13924,3218,103,177,115,53,380,573600,251866,1547
"STOKES",79114,5648,15102,1180,210,285,245,32,317,513600,244000,1859
"ZEDX",78978,4281,12484,474,345,145,172,104,207,263200,247223,1170
"TREAVOUS",78960,5747,11330,2343,274,132,87,61,316,376100,200913,459
"LAZERBALLS",78914,5038,12031,1273,107,216,183,31,288,385700,155257,1429
"BETA",78904,4468,9403,1642,154,170,192,23,223,371300,102584,1528
"RIVV",78899,6367,10002,1442,263,174,115,33,641,398900,143406,1247
"GAGARIN",78837,4758,12186,1360,142,99,138,13,227,404200,211634,813
"HOLOS",78747,5894,11415,3853,80,247,238,49,676,534200,213100,2549
"IRON_9009",78704,8358,13817,1751,226,295,376,95,991,620200,181527,2563
"KENJO",78650,4780,7585,1159,144,273,213,36,368,313700,146502,847
"TEZZY17",78402,4515,10903,1006,134,66,44,124,206,311100,274750,979
"NIXU",78319,4237,15468,2907,90,51,43,65,147,345800,254464,575
"VUUD",78243,9363,17597,2356,183,167,104,9,285,624800,379461,1125
"RORSCHACH",78243,10075,12865,1660,114,155,153,77,352,644400,490063,761
"MGREAT",78176,3990,8257,958,97,164,74,59,199,290400,94229,863
"FISHSSS",78088,4872,13349,1751,248,323,147,22,339,443500,188721,1142
"RG-DIST",78037,4309,13849,1789,265,113,187,59,364,296700,229324,819
"EERITIA",78025,4600,12708,1420,100,271,191,34,572,466400,254653,1055
"YAQOUB",77851,5690,15705,2715,243,97,94,123,299,548600,273087,1964
"REZ",77839,3725,7382,79,424,208,149,52,119,364900,134209,1042
"RAZZ1",77804,9371,14379,1930,178,163,212,50,364,579000,453169,1218
"BULCEON",77660,7806,15920,742,445,106,145,97,286,418200,183667,237
"DAMONDIUS",77567,6718,18201,2977,191,49,163,155,108,517700,550387,1342
"XLT BE",77281,6606,17717,2265,189,47,104,39,89,524300,290949,843
"SMO79",77148,5669,15078,2093,191,73,143,44,311,456700,248461,1629
"BONUS HOLE BOY",77019,6009,13226,1764,146,186,74,60,313,499400,192789,906
"LUKEWR",76962,12597,16398,3662,106,171,122,21,501,1205600,469285,1769
"EXELAR",76659,10007,19005,5044,145,83,100,121,349,659400,512145,2146
"PROMETEY",76544,7102,14017,1546,278,182,146,22,461,469500,141392,1125
"LAYONIX",76420,5048,9797,2278,107,135,79,91,459,399200,144380,1092
"MR.MSR",76153,4533,16803,2074,156,41,110,16,66,319200,275405,296
"SORANIBRAHIM",75896,5493,16385,2816,154,57,85,76,319,546400,232110,1559
"CAPTAINCONTRARY",75764,7587,18665,5620,138,46,136,19,289,587300,440682,1255
"PATRICKJQ",75692,4164,14602,569,583,89,97,25,230,325900,79729,570
"FBI1986",75652,4697,14521,2045,181,165,146,51,326,418100,260072,1268
"BOD CERAMIC",75584,5663,15063,1263,163,96,154,79,272,499100,324144,1777
"JOK",75504,5915,14781,2461,193,70,119,7,279,344800,255183,726
"MR. LIM",75325,7234,17637,3291,169,202,262,5,610,450600,153958,1474
"SOGEKI-HEI BEAR",75272,832,4071,14,440,41,12,15,39,48200,12887,41
"BIGSCARYALIEN",75186,4863,14947,3947,90,82,169,18,203,393400,220869,1507
"SATIRE",75180,1977,6540,1010,332,140,73,39,1102,104700,36648,1416
"IYDP6HP",75086,5550,13064,2306,142,246,207,64,378,490600,212807,2446
"WOLFRAGES",74987,5759,13851,1215,192,187,202,40,297,407400,203741,1216
"DIMITRISFOX15",74985,15937,12251,3586,110,393,98,91,586,757500,225255,1708
"ULIXES",74816,7140,12689,3391,174,270,194,134,365,594300,236111,1862
"MRCHAOS_PL",74708,9823,11066,2751,82,402,508,61,309,1100400,141173,2279
"KARL MARX",74622,6564,12329,1427,97,143,178,179,264,659000,198518,1178
"DESTRUCTION8R",74607,10844,13101,2245,188,296,311,175,603,950100,193464,1435
"JIMMY THE GOAT",74555,7559,12283,2159,77,206,206,141,543,625700,234680,1986
"0VERSEER",74543,3819,10340,1486,124,151,203,32,270,349200,143367,2575
"JELLY-TSAR",74512,3538,10862,636,246,150,84,16,196,287000,93487,580
"DUST",74221,4496,15149,2252,282,55,61,54,90,291400,276984,407
"SIR EDWARDS",74177,4123,16310,2757,145,35,62,24,141,327500,281674,883
"UNDERSEER",73818,3648,9452,1473,138,112,79,38,163,298600,94350,820
"SAM BOTWAN",73769,5144,17619,2956,129,36,72,86,86,405700,379874,1925
"JAZZYBLEEZY",73674,4944,10889,1116,253,82,52,160,146,364300,121960,513
"WEDYK",73668,9953,16225,1696,229,131,92,26,248,704800,384917,615
"LIGHTHOUSE",73486,5736,11939,4909,99,265,329,3,421,488300,214356,2786
"JACK NOVIUS",73359,3373,10659,867,174,122,88,39,87,274900,148161,893
"KAZBH",73310,6802,15225,1919,145,151,93,37,344,502500,247888,2059
"00FOREST00",73299,3517,9266,1181,189,66,57,68,154,300300,94674,572
"KASAF",73261,5561,12229,1555,220,157,81,19,224,451200,199412,617
"TAMAMO NO MAE",73106,3544,9538,235,324,120,75,95,110,263400,186286,404
"MR.BRUCE",72989,11303,11339,3377,152,328,218,159,418,861500,236693,2824
"~JAY 89~",72515,5292,14672,391,289,19,22,90,42,319100,174171,306
"THE UNKNOWN",72464,7059,10353,1546,214,182,152,155,354,599200,236332,1280
"PURESCURE",72440,6880,17154,3563,127,111,100,28,387,585800,290930,455
"ZAZUKAN",72439,4997,12689,2826,104,110,102,69,241,471800,280006,1210
"NESDEATHANGEL",72428,3374,8153,1011,142,237,118,17,218,283200,88143,723
"REDRUM",72384,7384,13517,1400,478,71,51,31,291,373700,217069,581
"ASGORE",72333,8019,14288,960,231,70,166,271,166,665200,267726,2325
"OGNYX",72302,5572,11631,1467,224,64,42,160,110,469000,154265,667
"JAKZ",72081,5880,13174,1887,125,80,90,72,232,491900,315161,2008
"VALKYRIE_TONE",72064,4226,9693,2106,83,154,123,95,387,419900,99074,1402
"OLOKUM",71994,4348,11637,1182,124,189,132,43,288,391100,131986,1738
"178057300",71973,7249,12670,4149,89,194,159,100,431,676200,231799,1541
"MATGOESHERO",71966,6509,11774,2216,136,105,163,85,385,526700,179980,1201
"KEMENZ575",71957,2375,10390,394,237,87,73,37,185,225700,156103,638
"MR. GREEN1990",71911,8538,14224,2771,103,46,54,24,322,500000,708626,378
"UNDREAM",71910,6323,15296,2953,159,165,106,42,342,614900,228482,1552
"FLUXPATTY321",71811,4430,14448,2938,376,92,140,37,181,331000,243103,925
"BUTCHERAWM",71731,4743,12726,1630,132,146,128,57,209,335900,149956,1264
"HETZA",71724,3918,13867,2019,144,95,80,18,131,332700,283424,845
"PONPATAPON",71663,5130,16265,1180,188,13,28,23,104,438100,428623,549
"LANGHOS",71621,4716,16054,2285,124,68,189,12,219,366700,191377,1340
"MAINSEN",71551,4669,13446,947,249,41,58,24,184,342800,326566,320
"FISHBEATER",71504,4204,12639,1848,166,69,142,38,177,425600,237526,1731
"MASTER GRAVY",71263,6123,14620,1552,188,110,103,70,336,418000,264579,2241
"SIGINT",71053,4550,11344,1727,128,103,56,58,156,406800,239263,1557
"MR.GREEN   ",70986,4002,10976,890,163,175,213,57,273,313700,129166,3094
"STOECKMICHA",70964,7512,13559,1190,187,262,331,44,546,696900,364466,1610
"RZILIX",70902,6394,14474,1932,309,117,70,34,313,542600,306808,1074
"RILEY",70699,4374,12662,644,149,86,75,66,114,301900,165019,911
"KPSVSY",70694,7820,14038,1851,143,142,221,26,399,539800,159533,1907
"ENKIKAVLAR",70692,6089,12403,2227,104,129,105,53,201,448200,212457,955
"ALLIAGEDILOUBACK",70679,5678,14067,1402,261,43,41,12,118,512900,369739,516
"HXX",70592,6386,11374,2459,79,107,86,48,189,512600,127581,935
"ENDER494",70513,7119,10558,2787,150,142,176,72,283,506100,157008,1308
"FRANK233",70327,6120,11881,2498,280,216,168,26,387,583300,144460,1613
"SCOTT SLOD",70324,5007,14416,3128,117,168,144,98,164,438400,209050,2508
"LUREN",70308,4179,13162,2139,122,71,139,64,293,376900,138393,966
"MR. AREK",70259,5045,14742,3310,150,46,227,13,174,372500,298479,1320
"THATSOMEONE",70193,4059,12081,500,208,72,80,122,136,308100,161601,633
"DROX",70106,4941,14322,1283,318,43,70,129,187,320700,344179,638
"G33KFACE",69852,3554,11261,1678,353,159,272,47,356,246600,114340,2070
"MR. STEFANO",69796,6665,13760,2529,192,161,178,15,351,494500,231980,2257
"MR.CHIP",69787,4676,13420,1358,190,81,117,14,188,317500,74598,825
"MR.MOUSE",69758,10716,12609,1285,91,57,67,170,97,1300000,517066,919
"YZBS",69731,2790,11273,515,474,104,120,33,144,237700,55811,1091
"ONESIESKINGS",69678,6282,15478,2776,172,50,39,26,204,553300,412627,550
"FUBUKI IS POTATO",69614,1540,5867,41,442,81,31,15,36,106500,30467,125
"OMI",69541,4907,13116,2352,153,118,82,18,217,431400,276420,1438
"KRAMPUS",69444,7523,16233,4438,256,83,109,10,198,594600,391846,1782
"DIZLO",69386,4585,15739,2613,93,34,97,8,120,325400,376364,1263
"SHALLING",69381,5087,9756,952,181,232,134,45,185,426800,110677,1202
"MENACE22",69335,5716,16552,2375,192,87,92,50,222,353800,349591,1603
"(A.A )",69299,3605,8184,183,288,114,133,52,280,222600,74266,536
"KILLAHOEPP",69025,4728,13797,2897,160,53,70,83,226,381200,273601,1592
"ZABUZA",69024,5335,11289,1588,146,89,94,45,155,477000,186493,1172
"BURNY",68987,8318,19231,4115,184,182,77,3,268,743600,465796,422
"EDOWIE",68893,3883,12973,907,902,73,27,47,105,269600,221170,729
"DD745284652",68884,5831,12836,3132,88,72,55,23,162,545300,109673,1550
"GRUMPYMUNKY",68795,4354,12903,1172,339,189,191,5,51,404000,163153,306
"STREET SWEEPER",68739,1970,5469,263,269,85,88,31,169,132600,54390,538
"HORTEN",68623,4950,8113,858,250,158,130,32,264,163300,56967,512
"KATZE",68584,5042,12207,1147,130,106,151,148,155,497400,233698,915
"PLANB",68566,6749,13021,3939,146,60,81,62,196,435900,242737,1812
"UNCOMMON_NICK",68533,5110,12032,2602,197,115,92,75,260,450600,193893,1726
"MOFF",68503,6906,11396,2433,141,99,60,31,396,538400,212648,1875
"CELTY[VN]",68411,10094,13743,3328,141,52,126,53,553,774300,494542,571
"WORMWOOD",68392,7173,13265,1092,103,42,43,192,194,521900,307018,1206
"MR. HENTAIX",68384,5236,16696,3449,60,25,113,48,143,412800,426511,686
"CRAWLIN",68346,5287,8400,1497,96,93,102,103,160,506800,171903,1324
"DAWSINN",68229,5943,12162,2107,161,128,106,17,275,470400,267890,1146
"SHAGZ",68197,5553,13305,1989,156,106,95,76,156,419500,178164,1136
"MR. GRAAAAAA",68132,6770,11373,1014,123,71,57,146,168,657800,235517,629
"C4BOT",68042,2926,12692,352,181,32,61,86,70,224900,220113,760
"BLUE STEEL",68038,6159,9445,1790,113,121,70,109,356,479500,248866,815
"XAOS",68010,5491,13416,1180,191,58,55,38,182,436700,197421,603
"KURON",67965,6450,14442,4541,74,106,110,67,392,576100,265357,2272
"QW947947",67810,4992,13012,2499,202,34,42,43,211,441900,199179,856
"PIRATE BISON",67798,3873,10132,704,301,107,87,39,156,258600,154787,768
"LTY",67741,4464,12529,3355,117,63,96,124,343,456100,180964,3348
"MR_HIPHOP",67702,5938,12547,2677,107,213,155,12,463,537100,252299,1640
"OPTIMUS CRIME",67650,4928,16562,2208,249,45,72,41,293,378800,125132,720
"SHOOTY MCSHOOTER",67561,11291,10804,4661,119,215,157,92,523,972700,135199,1021
"MOONSHINE",67558,4158,12388,967,131,102,156,45,219,347200,151563,1607
"REBELTIM",67518,3478,9080,625,167,54,47,98,120,275600,156533,543
"MR.VELVET",67494,5400,16248,3633,130,104,173,60,262,433100,343514,2128
"REI SHIZUKO",67148,536,3531,6,533,16,6,10,8,40000,11079,65
"HIAHIA",67134,8397,12708,1288,456,198,315,101,771,570200,238129,1718
"ACHICOS",67122,5187,12087,2509,117,82,97,37,299,425100,170028,714
"COMMISSAR",67062,5280,8919,834,171,195,139,7,346,424600,143645,1110
"MR. MONSTRSCAG",66990,4866,15131,2990,225,121,81,54,352,420400,150170,1918
"EFFECTIK",66943,5685,12834,2343,120,91,127,80,265,400400,290674,1274
"NAKED SENPAI",66933,7455,12673,1802,132,122,178,107,281,608700,286851,1037
"PIEKILLAN",66865,4350,10766,1959,167,50,68,42,237,299400,144389,677
"ERICCIRE",66795,6594,10858,4061,161,185,89,70,297,598800,136356,812
"ELWOOZ",66751,5801,14840,3513,74,14,85,40,198,407600,213962,512
"UNDERSCORE",66655,5684,8692,1285,165,362,107,11,361,498400,163184,682
"PLAGUEFULWINDS",66640,5036,11674,1654,273,172,134,43,202,465300,233138,1290
"MR. YOUNG",66583,5278,9069,1743,150,156,76,32,384,404100,162335,1126
"GUNDAMSOLDIER",66495,7306,10958,2116,98,110,57,169,202,696200,205334,498
"THAT SOMEONE",66494,5159,11219,3236,129,84,121,19,384,383000,256149,1129
"OLDLUO",66453,6945,11820,2817,135,77,61,138,393,496900,233354,2091
"MURDREDUKC",66433,4893,12059,2391,87,101,150,15,289,402700,103885,1231
"CN-ASMAR",66395,5240,11092,2914,202,164,167,47,343,428200,216185,2451
"MR. HDS",66285,7184,15585,1900,206,146,133,18,601,699800,203722,1077
"DOCSSY",66281,4045,11128,2221,277,119,63,33,157,323800,264131,1109
"SPACE DANDY",66192,2095,5751,494,112,98,46,27,179,186900,74816,536
"FOXY",66146,7169,12968,3599,100,65,112,51,421,612000,231595,1395
"GKS",66057,5840,12922,2122,136,86,78,54,382,411600,236712,1779
"SOLUMN",65987,7488,12611,2279,88,251,149,76,242,692900,151463,1156
"FIESTY",65949,4247,10941,2070,122,144,124,72,340,338400,168182,1685
"UBQ",65893,7660,16402,4299,79,130,172,55,236,669600,346088,1817
"ADRIAN",65832,4184,11958,1004,120,53,80,18,185,363300,190604,670
"HOKUM",65795,6652,13533,2802,199,98,104,168,389,619500,236324,1981
"KUSHIDO",65754,4175,11033,806,289,161,76,34,107,273900,155646,477
"KIRISHIKO SAMA",65709,1423,6958,23,755,55,36,46,23,104800,34467,101
"MARVIN",65456,4933,13333,1467,148,184,148,26,167,420200,170661,677
"SMOKEWEED",65368,7274,11924,2531,93,153,136,129,282,642100,298266,1683
"BOONYEN",65325,5535,16097,1151,323,83,141,43,325,319000,192190,756
"MR. FOXTROT",65303,8828,9337,1951,103,354,147,56,234,791600,292318,1231
"COMRADE READY",65289,8447,11653,845,254,57,109,30,255,508500,171092,550
"PERPETRAITOR",65194,4207,9596,749,138,159,151,20,246,314000,140821,908
"TANMAN956",65190,8931,9602,1485,178,98,126,70,466,587700,156909,584
"JAYBLEEZY",65030,6035,16262,4071,93,24,153,14,74,369300,472042,891
"CHROMEMAX",64921,5215,15187,1818,150,88,91,19,263,458600,278642,862
"GREENIER",64821,4135,11867,975,151,131,155,57,225,345500,89705,784
"MR.JKL",64814,3179,5096,1356,151,70,71,25,131,276500,86818,751
"LUMENJI",64752,4677,13379,2152,98,64,24,81,74,342600,266343,484
"BOFULO",64594,4946,11988,1541,142,119,125,7,234,390000,156665,1623
"SHADOWICHIGO",64531,7671,14028,1677,179,86,71,83,229,528300,206875,1200
"UWU",64355,5316,10612,1080,219,139,148,46,195,403300,162142,969
"RODDAS ARMY",64267,9039,17627,6331,138,145,141,56,512,675100,549670,2244
"MAXIMAXIMUS",64211,3145,14325,1437,113,30,75,38,52,265300,240503,473
"NZ",64187,7722,12119,4029,76,111,387,121,273,661300,103921,992
"ALBITRO",64051,5212,10132,1310,129,77,77,126,80,379800,254492,586
"THUNDER",64020,6902,14004,1901,209,73,72,89,145,524200,272398,757
"FOREVER",63976,3382,9006,1361,157,68,59,81,87,339700,121981,872
"JAMES RAMIREZ",63937,6958,12200,2409,98,255,173,172,443,579700,190330,1379
"WSZHANGXUAN",63923,4962,13854,3562,277,127,125,47,239,501300,210927,2649
"SQUEE",63867,4271,10224,2803,93,52,24,69,97,368000,349239,534
"UNEQUIVOCAL",63835,3861,9479,1958,131,97,66,71,158,337500,131801,950
"AAAAASA",63748,7551,13800,2008,166,128,87,19,305,596000,359413,1494
"PANCHO-VILLA",63704,6703,16501,2915,235,146,179,66,398,574000,178282,1633
"D3RZ3CK3R",63685,4613,13876,2118,184,81,166,4,148,437700,202859,745
"NILB",63651,3723,12915,1895,109,119,100,26,146,318100,296708,1416
"FENIKSGOLD",63632,4465,13792,1284,268,130,292,9,208,332500,150676,1921
"GORE",63588,5083,12517,1908,156,64,80,85,132,385700,303053,1922
"HACRYMA",63580,4835,13163,3641,77,97,97,87,164,412100,155542,2390
"MIKALIZER",63577,5816,14119,3182,104,76,134,102,247,590500,217894,2283
"MR.WOLVOSTONER",63541,6143,11376,4017,57,113,101,129,509,631600,234546,2919
"CRYPTLORD",63358,3340,10654,1970,160,66,61,19,168,298600,107922,834
"GOGOGO",63355,12339,9614,4645,47,187,132,2,699,1075500,215639,3366
"ZINSKI",63269,6116,14912,3030,219,73,81,50,383,480200,290190,1061
"SIMNAS",63209,9171,12306,2752,165,118,54,27,370,721100,134413,693
"RYRY228",63178,6095,9924,851,339,190,135,73,243,522500,222663,945
"LT.SWANSON",63132,4556,11861,1547,144,72,69,41,253,424300,245552,1234
"SHINYRUO",63118,4197,12175,2209,219,69,107,49,239,420900,253896,1675
"JR.SMITH",62875,5124,10802,1003,179,248,165,29,243,430900,99331,1382
"COMRID",62678,3044,8940,1182,231,181,138,22,260,269700,58828,787
"MAJOR BASTARD",62668,6631,9284,1761,93,118,141,45,356,379100,210355,1486
"258KRAKEN158_258",62522,7106,14092,2725,198,215,265,81,387,662900,215250,1525
"POLARBEARTOM",62489,5404,13059,1570,134,220,198,51,320,440800,262554,1987
"REVXWISE",62413,7756,14275,4203,146,82,135,51,377,495200,369480,1698
"LT. DEATHBLADE",62410,4084,11543,756,304,79,105,76,98,297200,129909,174
"MR.REDBEAN",62270,3549,11430,1040,151,70,87,7,147,265700,185560,281
"DOCTOR GONZO",62194,5397,13970,2097,123,71,94,38,185,456200,276582,2322
"GRRAND",62181,4362,14077,798,228,19,65,55,19,272900,192400,408
"DIXONCIDER",62140,9657,12206,1600,238,57,59,22,359,831500,340274,479
"MORTARION",62109,3146,8101,581,321,289,93,13,228,278200,108441,435
"BLACKBANE",62047,4600,10896,1871,181,129,106,80,297,374600,105393,235
"THINK-TANK",61968,10885,11265,3403,117,179,89,68,667,863200,187628,1511
"MR.GARY",61732,5372,10654,1141,247,45,83,64,218,299700,156773,696
"SIMPLEXTRO",61694,4483,11730,1855,259,76,50,13,195,412700,139568,1135
"SIVISTOJKO3",61685,2726,11134,68,645,182,78,9,112,210900,275040,299
"KAUDIA",61646,4964,9085,1000,132,54,62,233,333,366800,210079,985
"DOCTABECKER",61602,5453,12572,2910,123,104,121,23,232,477700,186934,1909
"AEGIS_SPIRIT",61581,5093,12409,2291,226,93,119,28,154,392100,158691,895
"IMPALACOMMANDER",61568,5321,12454,2493,107,125,72,68,196,436600,300413,2227
"WOOOONDERBOY",61559,2137,9728,1225,244,84,83,23,121,178600,100925,1382
"WORM FOOD",61545,5614,15689,3804,126,50,114,32,224,461600,514033,2855
"SEPPENBAUA",61508,5349,9492,862,508,169,70,134,211,431700,145330,762
"SRG.MIKE",61441,5114,10607,2068,197,96,169,29,239,398600,248084,1075
"DIAMMENTRODON",61313,6205,11283,1081,193,111,175,205,264,483700,252089,1243
"BOBBYCN",61220,5347,13305,2468,122,65,157,29,183,376300,264862,1447
"MR. PETR",61114,3930,12425,1978,101,77,91,11,160,322800,276210,1714
"NYETE",61009,6464,10776,1828,159,137,163,41,516,502600,196936,1957
"DAY-BOO",60980,6615,10977,3463,267,70,137,10,455,428400,245293,1944
"UNIT171",60892,2727,9730,213,327,25,24,59,65,218900,283289,495
"NIBLET",60814,4168,9813,2201,282,65,55,21,144,300400,146527,543
"AUZRIL",60808,4795,12220,263,487,56,188,9,125,246100,124834,124
"TONY TWOLEGS",60760,4099,13344,1695,180,22,68,24,79,282000,251109,514
"DANK MEMELORD",60706,4867,9173,2345,184,186,119,97,322,417300,133742,1350
"YU19980430",60697,3930,9175,1944,159,121,123,18,196,372300,97601,836
"POMPEY",60593,2817,9507,1213,107,94,54,6,100,245200,149890,925
"502299716",60581,4696,13084,1370,211,38,130,80,239,418000,227778,943
"FATDRAGON",60530,3143,7922,1352,150,171,94,34,262,340700,134300,1251
"BRIAREOS",60510,5588,12227,1530,161,82,149,54,209,343700,164888,1768
"ACEOFCLUBS",60370,4072,9103,1296,231,122,278,35,314,307100,132187,1626
"CRUMP",60357,3826,11352,1975,111,103,80,30,211,275900,152184,1480
"GREENLEAVES",60347,6376,14141,3624,107,84,148,56,459,498500,375536,3325
"BEEF SUPREME",60312,3953,12056,1499,141,77,151,49,169,346600,203352,1310
"REDRYNER",60261,5741,10888,1867,134,126,171,6,275,369000,128473,868
"QAQ!",60260,3782,8805,977,167,54,85,47,160,303200,170054,692
"MADCOWDOC",60209,6628,11966,2277,93,90,103,31,260,406100,278208,920
"TANDAROL",60173,3040,7563,1092,174,39,41,42,130,239900,157582,540
"DIGITYIGIT",60115,4025,8590,1194,148,114,84,23,341,327700,178251,328
"SOURCEOFTHEMIST",60098,6464,12097,845,234,142,147,37,143,645700,170759,1014
"MOTHER NATURE",60034,4963,12012,2652,114,45,104,42,233,385700,258786,1598
"BOONE",59936,2597,6379,993,72,210,137,16,142,261700,76955,943
"ZARKOV",59562,6361,14587,1980,107,51,35,28,223,618100,305072,563
"STANISLAV",59547,4454,9923,1217,167,202,292,20,287,319100,123075,1677
"POTNANNY",59538,7056,14267,2944,109,37,92,31,184,477500,155688,1154
"0_0",59485,4393,4897,300,410,179,90,44,158,261000,53506,535
"STEAK",59455,6845,10963,3393,158,69,100,164,255,585200,241270,2372
"MR. TROON",59315,4811,12137,1537,115,24,76,1,101,278100,337880,986
"JAAKARI.JUNJORI",59310,6074,10174,2080,181,90,118,14,310,396900,139023,508
"CHE_ADM",59296,7927,10564,2555,134,301,400,3,708,425400,199372,1138
"THE VENATOR",59265,3966,12696,1899,155,46,63,55,77,284000,141189,929
"FRESHBAIT_1087",59217,7192,10197,1371,270,604,153,45,189,678600,222601,2054
"THECHEESEKING9",59115,3951,11210,1201,224,75,91,44,211,329800,212489,343
"OURDADDYSAID",59109,4214,10142,2178,130,161,183,83,406,430400,185941,2679
"CROCUS",59076,2459,7848,923,105,94,46,19,74,200400,134842,308
"JONEAU",59035,3505,9581,1036,179,106,55,49,170,311000,144375,575
"TELKIR",59004,5491,12520,1278,276,52,149,107,141,383800,228358,823
"LORD_SANDWICH",58977,6750,10470,3039,125,110,87,51,215,474200,143777,812
"DICAPRIO",58895,4866,11015,1014,250,109,102,8,320,464700,196863,793
"MUNEO",58886,3983,14651,2859,64,21,78,30,99,322400,376435,837
"COUCH BISON",58881,5877,11724,2009,184,50,44,13,160,433100,120724,316
"TEDNATION",58816,3966,10724,1221,151,42,47,99,154,388600,290857,500
"MRSAM",58759,6248,11497,5845,78,138,120,93,537,655200,256020,2261
"SKIRVY",58565,5713,9954,1826,289,80,81,40,235,549600,162041,853
"FACEROLLAODK",58518,2943,6428,1082,166,80,48,19,160,264100,85113,627
"CAPN GOBERGE",58515,4059,12053,1890,274,92,181,30,137,339300,144441,777
"MUNIZ",58506,3796,11159,1206,132,87,97,76,88,360900,154758,1229
"KOTY150",58484,6080,9023,2351,179,117,99,106,304,475700,109467,923
"JAMESXCTCJUGGALO",58458,3667,7974,438,233,130,130,85,295,312000,153829,340
"LORD SHETQUAEF",58387,10657,15987,4638,75,49,129,9,134,491300,304844,1015
"NINTENBLO",58386,2671,5643,1117,112,132,86,15,146,279300,64772,642
"YUKIO",58304,642,5092,2,772,41,22,8,22,33500,10917,18
"BADOODEE",58227,3089,7283,1205,174,83,48,92,157,296400,182860,773
"NANMULI",58213,2634,10332,160,272,94,115,62,57,262000,83503,390
